cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2002,356,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2003,391,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2004,430,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2005,486,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2006,571,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2007,648,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2008,717,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2009,885,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2010,943,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2011,985,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2012,1014,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2013,1085,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2014,1136,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2015,1211,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2016,1281,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2017,1529,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2018,1635,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2019,1706,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2020,1730,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2021,1812,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2022,2005,No especificada
31,Yucatán,004,Baca,6207048973,Vehículos de motor registrados en circulación,2023,2044,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,1997,50,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,1998,41,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,1999,56,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2000,70,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2001,72,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2002,84,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2003,84,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2004,85,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2005,97,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2006,125,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2007,151,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2008,174,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2009,204,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2010,212,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2011,216,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2012,235,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2013,250,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2014,268,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2015,290,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2016,307,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2017,361,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2018,392,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2019,412,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2020,438,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2021,483,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2022,550,No especificada
31,Yucatán,005,Bokobá,6207048973,Vehículos de motor registrados en circulación,2023,595,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1986,310,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1987,356,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1988,320,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1989,337,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1990,548,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1991,587,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1992,607,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1993,621,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1994,666,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1995,374,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1996,360,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1997,243,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1998,356,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,1999,462,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2000,514,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2001,594,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2002,653,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2003,719,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2004,807,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2005,911,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2006,900,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2007,998,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2008,1112,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2009,1317,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2010,1376,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2011,1410,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2012,1460,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2013,1468,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2014,1520,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2015,1557,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2016,1641,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2017,1816,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2018,1905,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2019,1979,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2020,2010,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2021,2063,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2022,2191,No especificada
31,Yucatán,006,Buctzotz,6207048973,Vehículos de motor registrados en circulación,2023,2250,No especificada
